ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
15069,EDIS,9999,006,IND,"3 - 12","Frackson Mumba","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
14790,EDIS,9999,007,IND,"3 - 12","Stephanie van Hover","TBA","TBA","Doctoral Dissertation","",Open,0,100,0
15079,EDIS,9999,008,IND,"3 - 12","Julie Cohen","TBA","TBA","Doctoral Dissertation","",Open,1,30,0
14791,EDIS,9999,009,IND,"3 - 12","Stanley Trent","TBA","TBA","Doctoral Dissertation","",Open,0,100,0
15380,EDIS,9999,010,IND,"3 - 12","Bryan Cook","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
14957,EDIS,9999,011,IND,"3 - 12","William Therrien","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
14810,EDIS,9999,013,IND,"3 - 12","Catherine Bradshaw","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
15018,EDIS,9999,014,IND,"3 - 12","Peter Youngs","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
14824,EDIS,9999,021,IND,"3 - 12","Stephen Plaskon","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
14826,EDIS,9999,022,IND,"3 - 12","Robert Tai","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
14949,EDIS,9999,024,IND,"3 - 12","Michael Kennedy","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
14834,EDIS,9999,025,IND,"3 - 12","Jennie Chiu","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
14905,EDIS,9999,028,IND,"3 - 12","Catherine Brighton","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
15506,EDIS,9999,029,IND,"3 - 12","Colby Hall","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
15533,EDIS,9999,033,IND,"3 - 12","Chris Chang-Bacon","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
14939,EDLF,2050,001,Lecture,"3","Chi Kim, Chad Ratliff","We 3:30pm - 6:00pm","Contemplative Commons Room 103","What the Innovators Do: Strategies to Transform the Lives of Youth","",Open,97,170,0
15040,EDLF,2080,001,Lecture,"3","Michael Hull","TuTh 11:00am - 12:15pm","Ridley Hall G006","Fundamentals of Health and Social Sciences Statistics","",Open,49,50,0
15041,EDLF,2080,002,Lecture,"3","Michael Hull","TuTh 3:30pm - 4:45pm","Ridley Hall 177","Fundamentals of Health and Social Sciences Statistics","",Open,26,40,0
15042,EDLF,2080,003,Lecture,"3","Michael Hull","MoWeFr 10:00am - 10:50am","Ridley Hall 127","Fundamentals of Health and Social Sciences Statistics","",Open,18,40,0
14941,EDLF,3000,001,Lecture,"3","Bethany Bell","MoWe 2:00pm - 3:15pm","Contact Department","Research Design for Social Innovation with Youth","",Open,44,60,0
14764,EDLF,3150,001,Lecture,"3","Beverly Sweeney","TuTh 9:30am - 10:45am","Contact Department","Introduction to Child Growth and Development","",Closed,40,40,0
15170,EDLF,3150,002,Lecture,"3","Amy Jefferson","MoWe 2:00pm - 3:15pm","Ridley Hall 173","Introduction to Child Growth and Development","",Closed,30,30,0
14765,EDLF,3160,001,Lecture,"3","Sara Rimm-Kaufman","MoWe 2:00pm - 3:15pm","Ridley Hall 177","Introduction to Educational Psychology","",Open,29,40,0
15017,EDLF,3170,001,Lecture,"3","Katie Keller Wood","We 3:30pm - 6:00pm","Ridley Hall 127","Introduction to Adolescence","",Open,27,40,0
15338,EDLF,3220,001,SEM,"3","Jieun Sung","TuTh 2:00pm - 3:15pm","Ridley Hall 175","What is Education For?","",Open,22,30,0
14976,EDLF,3240,001,Lecture,"3","Alexa Rodriguez","TuTh 12:30pm - 1:45pm","Ridley Hall 139","Education in Multicultural Societies","",Open,26,30,0
14901,EDLF,3420,001,Lecture,"3","Dashan Axson-Lawrence","TuTh 2:00pm - 3:15pm","Ridley Hall 177","Athletics in the University","",Open,21,40,0
19756,EDLF,3490,001,Lecture,"3","Alexa Rodriguez","Tu 3:30pm - 6:00pm","Contact Department","Education, Power and US Democracy","",Open,8,30,0
15404,EDLF,3491,001,Lecture,"3","Bethany Bell","Th 3:30pm - 6:00pm","Contact Department","Inequality in US Social Policy","",Open,19,20,0
15335,EDLF,3895,001,Lecture,"3","Jaronda Miller-Bryant, Taylor Nichols","TuTh 3:30pm - 4:45pm","Ridley Hall 179","Front Lines of Social Change I: Women's Center Internship","",Open,13,35,0
14944,EDLF,4000,001,SEM,"3","Sabrina Curtis","Mo 10:00am - 12:30pm","Contact Department","Dream it, Design it, Do it: Youth and Social Innovation Capstone","",Open,33,55,0
14925,EDLF,4080,001,Lecture,"3","Daphna Bassok, James Wyckoff","TuTh 9:30am - 10:45am","Ridley Hall 177","U.S. Education Policy","",Open,27,30,0
19758,EDLF,4110,001,Lecture,"3","Jim Soland","TuTh 12:30pm - 1:45pm","Ridley Hall 127","Numbers Are People: The Ethics of Data-driven Decision-making in Education","",Open,8,30,0
19759,EDLF,4610,001,Lecture,"3","Trayc Freeman","TuTh 11:00am - 12:15pm","Ridley Hall 125","Civil Rights Movement and Education","",Closed,16,16,0
15354,EDLF,4993,001,IND,"1 - 6","Bethany Bell","TBA","TBA","Independent Study","",Open,1,30,0
15552,EDLF,4993,005,IND,"1 - 6","Sara Dexter","TBA","TBA","Independent Study","",Open,0,10,0
14994,EDLF,4995,001,IND,"1 - 6","Nancy Deutsch","TBA","TBA","Directed Research","",Open,0,30,0
14995,EDLF,4995,002,IND,"1 - 6","Derrick Alridge","TBA","TBA","Directed Research","",Open,0,30,0
14996,EDLF,4995,003,IND,"1 - 6","James Wyckoff","TBA","TBA","Directed Research","",Open,0,30,0
15085,EDLF,4995,004,IND,"1 - 6","Rachel Wahl","TBA","TBA","Directed Research","",Open,0,30,0
15078,EDLF,4995,005,IND,"1 - 6","Karen Inkelas","TBA","TBA","Directed Research","",Open,0,30,0
14997,EDLF,4995,006,IND,"1 - 6","Chris Hulleman","TBA","TBA","Directed Research","",Open,0,30,0
14998,EDLF,4995,007,IND,"1 - 6","Jennifer LoCasale-Crouch","TBA","TBA","Directed Research","",Open,0,30,0
15000,EDLF,4995,008,IND,"1 - 6","Luke Miller","TBA","TBA","Directed Research","",Open,0,30,0
15036,EDLF,4995,009,IND,"1 - 6","Jamie Jirout","TBA","TBA","Directed Research","",Open,0,30,0
15037,EDLF,4995,010,IND,"1 - 6","Benjamin Castleman","TBA","TBA","Directed Research","",Open,0,30,0
15114,EDLF,4995,011,IND,"1 - 6","Daphna Bassok","TBA","TBA","Directed Research","",Open,0,30,0
15237,EDLF,4995,012,IND,"1 - 6","Khara Turnbull","TBA","TBA","Directed Research","",Open,0,30,0
15115,EDLF,4995,013,IND,"1 - 6","Sarah Turner","TBA","TBA","Directed Research","",Open,0,30,0
